"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","MOUSE","SX","V","T","P","WGT","LTH","FL","CL","FA","CN","FAEC","PH"
"226",19,511,1,296,2,2,162,1,1,44,0,6,1,NA,1,NA,NA,NA,200,91,NA,1,1,1,NA,NA
"227",19,511,1,296,2,2,162,1,1,44,0,6,3,NA,2,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"228",19,511,1,296,2,2,162,1,1,44,0,6,4,NA,2,3,2,1,150,83,NA,1,1,1,NA,NA
"229",19,511,1,296,2,2,162,1,1,44,0,6,5,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"230",19,511,1,296,2,2,162,2,3,8,0,2,8,NA,1,NA,NA,NA,148,80,NA,1,1,1,NA,NA
"231",19,511,1,296,2,2,162,2,3,8,0,NA,NA,NA,1,NA,NA,NA,134,79,NA,1,1,1,NA,NA
"232",19,511,1,296,2,2,162,2,4,80,0,1,9,NA,1,NA,NA,NA,125,78,NA,1,1,1,NA,NA
"233",19,511,1,296,2,2,162,2,4,80,0,1,4,NA,2,3,1,1,120,75,NA,1,1,1,NA,NA
"234",20,212,1,334,1,1,167,1,1,40,0,5,5,NA,2,2,3,1,213,89,NA,1,1,1,NA,NA
"235",21,192,2,44,1,1,179,1,1,41,0,2,2,NA,1,NA,NA,NA,150,80,NA,1,1,1,NA,NA
"236",21,192,2,44,1,1,179,1,1,41,0,6,5,NA,1,NA,NA,NA,155,82,NA,1,1,1,NA,NA
"237",21,192,2,44,1,1,179,1,1,41,0,5,6,NA,2,2,2,1,130,77,NA,1,1,1,NA,NA
"238",21,192,2,44,1,1,179,1,1,41,0,2,5,NA,1,NA,NA,NA,125,78,NA,1,1,1,NA,NA
"239",21,192,2,45,2,1,179,2,4,80,0,1,8,NA,1,NA,NA,NA,125,78,NA,1,1,1,NA,NA
"240",21,192,2,45,2,1,179,2,4,80,0,1,7,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"241",21,192,2,45,2,1,179,2,4,80,0,1,6,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"242",21,192,2,45,2,1,179,2,4,80,0,1,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"243",21,192,2,45,2,1,179,2,4,80,0,2,1,NA,2,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"244",21,192,2,45,2,1,179,2,2,80,0,2,15,NA,2,2,2,1,120,81,NA,1,1,1,NA,NA
"245",21,192,2,45,2,1,179,2,2,80,0,2,14,NA,1,NA,NA,NA,115,80,NA,1,1,1,NA,NA
"246",21,192,2,45,2,1,179,2,2,80,0,2,13,NA,2,2,1,1,110,78,NA,1,1,1,NA,NA
"247",21,192,2,45,2,1,179,2,2,80,0,2,10,NA,1,NA,NA,NA,140,83,NA,1,1,1,NA,NA
"248",21,192,2,45,2,1,179,1,1,41,0,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"249",21,192,2,45,2,1,179,1,1,41,0,1,4,NA,1,NA,NA,NA,140,81,NA,1,1,1,NA,NA
"250",21,192,2,45,2,1,179,1,1,41,0,5,1,NA,1,NA,NA,NA,139,79,NA,1,1,1,NA,NA
"251",21,192,2,45,2,1,179,1,1,41,0,5,2,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"252",21,192,2,45,2,1,179,1,1,41,0,5,5,NA,2,2,3,1,192,88,NA,1,1,1,NA,NA
"253",21,192,2,45,2,1,179,1,1,41,0,4,6,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"254",21,192,2,45,2,1,179,1,1,41,0,3,3,NA,1,NA,NA,NA,142,80,NA,1,1,1,NA,NA
"255",21,192,2,45,2,1,179,1,1,41,0,2,6,NA,1,NA,NA,NA,157,80,NA,1,1,1,NA,NA
"256",21,192,2,45,2,1,179,1,1,41,0,2,5,NA,1,NA,NA,NA,134,80,NA,1,1,1,NA,NA
"257",21,192,2,45,2,1,179,1,1,41,0,2,3,NA,2,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"258",21,192,2,45,2,1,179,1,1,41,0,2,2,NA,1,NA,NA,NA,150,81,NA,1,1,1,NA,NA
"259",21,192,2,45,2,1,179,1,1,41,0,1,6,NA,2,2,2,1,151,81,NA,1,1,1,NA,NA
"260",21,192,2,45,2,1,179,1,1,41,0,1,5,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"261",21,212,2,47,1,1,179,2,3,8,0,1,6,NA,1,NA,NA,NA,NA,70,NA,1,1,1,NA,NA
"262",21,212,2,47,1,1,179,2,3,8,0,1,12,NA,1,NA,NA,NA,NA,80,1,1,1,1,NA,NA
"263",21,212,2,47,1,1,179,2,3,8,0,1,15,NA,1,NA,NA,NA,NA,77,NA,1,1,1,NA,NA
"264",21,212,2,47,1,1,179,2,3,8,0,2,1,NA,1,NA,NA,NA,155,82,NA,1,1,1,NA,NA
"265",21,212,2,47,1,1,179,2,3,8,NA,2,5,NA,1,NA,NA,NA,157,83,NA,1,1,1,NA,NA
"266",21,212,2,47,1,1,179,2,3,8,0,2,15,NA,2,2,3,1,120,76,NA,1,1,1,NA,NA
"267",21,212,2,47,1,1,179,2,4,84,0,2,2,NA,1,NA,NA,NA,120,75,NA,1,1,1,NA,NA
"268",21,212,2,47,1,1,179,2,4,84,0,1,12,NA,2,2,2,2,184,82,NA,1,1,1,NA,NA
"269",21,212,2,47,1,1,179,2,4,84,0,2,15,NA,1,NA,NA,NA,145,82,NA,1,1,1,NA,NA
"270",21,212,2,48,2,1,179,1,1,40,4,1,1,NA,2,2,1,1,135,78,NA,1,1,1,NA,NA
"271",21,212,2,48,2,1,179,1,1,40,4,3,1,NA,2,1,1,1,95,70,NA,1,1,1,NA,NA
"272",21,212,2,48,2,1,179,1,1,40,4,1,3,NA,1,NA,NA,NA,98,70,NA,1,1,1,NA,NA
"273",21,212,2,48,2,1,179,1,1,40,4,5,5,NA,2,2,2,1,180,86,NA,1,1,1,NA,NA
"274",21,212,2,48,2,1,179,2,3,8,0,1,12,NA,2,2,1,1,NA,75,1,1,1,1,NA,NA
"275",21,212,2,48,2,1,179,2,3,8,0,2,15,NA,1,NA,NA,NA,111,73,NA,1,1,1,NA,NA
"276",21,212,2,48,2,1,179,2,3,8,0,2,1,NA,1,NA,NA,NA,128,79,NA,1,1,1,NA,NA
"277",21,212,2,48,2,1,179,2,4,84,0,2,8,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"278",21,212,2,48,2,1,179,2,4,84,0,1,13,NA,1,NA,NA,NA,125,75,NA,1,1,1,NA,NA
"279",21,38,2,44,1,1,179,1,1,40,4,2,4,NA,1,NA,NA,NA,64,61,NA,1,1,1,NA,NA
"280",21,38,2,44,1,1,179,1,1,40,4,2,5,NA,2,2,3,1,144,80,NA,1,1,1,NA,NA
"281",21,38,2,44,1,1,179,2,4,80,0,1,15,NA,1,NA,NA,NA,105,77,NA,1,1,1,NA,NA
"282",21,38,2,44,1,1,179,2,4,80,0,1,14,NA,1,NA,NA,NA,125,80,NA,1,1,1,NA,NA
"283",21,38,2,44,1,1,179,2,3,8,0,2,10,NA,1,NA,NA,NA,121,75,NA,1,1,1,NA,NA
"284",21,38,2,44,1,1,179,2,3,8,0,2,12,NA,1,NA,NA,NA,108,72,NA,1,1,1,NA,NA
"285",21,38,2,44,1,1,179,2,3,8,0,2,15,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"286",21,38,2,44,1,1,179,2,3,8,0,1,11,NA,1,NA,NA,NA,115,77,NA,1,1,1,NA,NA
"287",21,38,2,45,2,1,179,2,2,84,0,1,14,NA,1,NA,NA,NA,130,75,NA,1,1,1,NA,NA
"288",21,38,2,45,2,1,179,2,2,84,0,1,9,NA,2,1,1,1,75,70,NA,1,1,1,NA,NA
"289",20,524,1,325,1,2,167,1,1,42,0,3,2,NA,2,2,1,1,100,70,NA,1,1,1,NA,NA
"290",20,524,1,325,1,2,167,1,1,42,0,3,1,NA,2,2,1,1,100,75,NA,1,1,1,NA,NA
"291",20,524,1,325,1,2,167,1,1,42,0,6,5,NA,2,1,1,1,122,80,NA,1,1,1,NA,NA
"292",20,524,1,325,1,2,167,1,1,42,0,2,4,NA,2,2,3,1,163,82,NA,1,1,1,NA,NA
"293",20,524,1,325,1,2,167,1,1,42,0,2,3,NA,2,1,1,1,55,58,NA,1,1,1,NA,NA
"294",20,524,1,325,1,2,167,1,1,42,0,4,1,NA,1,NA,NA,NA,81,67,NA,1,1,1,NA,NA
"295",20,524,1,325,1,2,167,1,1,42,0,4,4,NA,1,NA,NA,NA,54,57,NA,1,1,1,NA,NA
"296",20,524,1,325,1,2,167,1,1,42,0,4,5,NA,1,NA,NA,NA,198,88,NA,1,1,1,NA,NA
"297",20,524,1,325,1,2,167,2,2,24,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"298",20,524,1,325,1,2,167,2,3,8,0,1,1,NA,2,2,2,1,114,76,NA,1,1,1,NA,NA
"299",20,524,1,325,1,2,167,2,3,8,0,2,12,NA,1,NA,NA,NA,91,71,NA,1,1,1,NA,NA
"300",20,524,1,325,1,2,167,2,3,8,0,2,2,NA,2,2,1,1,102,76,NA,1,1,1,NA,NA
"301",20,524,1,326,2,2,167,1,1,42,0,1,3,NA,1,NA,NA,NA,210,92,NA,1,1,1,NA,NA
"302",20,524,1,326,2,2,167,1,1,42,0,1,5,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"303",20,524,1,326,2,2,167,1,1,42,0,2,3,NA,1,NA,NA,NA,75,64,NA,1,1,1,NA,NA
"304",20,524,1,326,2,2,167,1,1,42,0,2,1,NA,1,NA,NA,NA,80,68,NA,1,1,1,NA,NA
"305",20,524,1,326,2,2,167,1,1,42,0,3,2,NA,2,1,1,1,132,80,NA,1,1,1,NA,NA
"306",20,524,1,326,2,2,167,1,1,42,0,5,3,NA,2,1,1,1,54,57,NA,1,1,1,NA,NA
"307",20,524,1,326,2,2,167,2,2,24,0,1,10,NA,1,NA,NA,NA,140,80,NA,1,1,1,NA,NA
"308",20,524,1,326,2,2,167,2,3,8,0,1,1,NA,1,NA,NA,NA,104,78,NA,1,1,1,NA,NA
"309",20,524,1,326,2,2,167,2,3,8,0,2,9,NA,2,3,1,1,103,79,NA,1,1,1,NA,NA
"310",20,524,1,326,2,2,167,2,3,8,0,2,11,NA,2,2,2,1,185,91,NA,1,1,1,NA,NA
"311",20,524,1,326,2,2,167,2,3,8,0,2,14,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"312",20,524,1,326,2,2,167,2,3,8,0,2,12,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"313",20,524,1,326,2,2,167,2,4,80,0,1,13,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"314",20,38,1,325,1,1,167,1,1,40,0,1,2,NA,1,NA,NA,NA,152,80,NA,1,1,1,NA,NA
"315",20,38,1,325,1,1,167,2,3,8,0,2,14,NA,1,NA,NA,NA,159,82,NA,1,1,1,NA,NA
"316",20,38,1,326,2,1,167,1,1,40,0,4,3,NA,1,NA,NA,NA,163,84,NA,1,1,1,NA,NA
"317",20,38,1,326,2,1,167,1,1,40,0,1,1,NA,1,NA,NA,NA,193,89,NA,3,1,0,NA,NA
"318",20,38,1,326,2,1,167,2,2,80,0,1,6,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"319",20,38,1,326,2,1,167,2,3,8,0,2,9,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"320",20,192,1,325,1,1,167,1,1,42,1,1,6,NA,2,1,1,1,68,65,NA,1,1,1,NA,NA
"321",20,192,1,325,1,1,167,2,2,80,0,2,15,NA,2,2,1,1,84,68,NA,1,1,1,NA,NA
"322",20,192,1,325,1,1,167,2,3,8,0,2,5,NA,2,2,2,2,192,88,NA,1,1,1,NA,NA
"323",20,192,1,325,1,1,167,2,3,8,0,2,6,NA,2,2,2,1,150,81,NA,1,1,1,NA,NA
"324",20,192,1,325,1,1,167,2,3,8,0,1,6,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"325",20,192,1,325,1,1,167,2,4,80,0,1,4,NA,2,2,3,2,218,91,NA,1,1,1,NA,NA
"326",20,192,1,325,1,1,167,2,4,80,0,1,7,NA,2,3,3,1,199,91,NA,1,1,1,NA,NA
"327",20,192,1,325,1,1,167,2,4,80,0,2,7,NA,2,2,3,1,214,96,NA,1,1,1,NA,NA
"328",20,192,1,325,1,1,167,2,4,80,0,2,14,NA,2,2,1,1,110,75,NA,1,1,1,NA,NA
"329",20,192,1,325,1,1,167,2,4,80,0,1,14,NA,1,NA,NA,NA,169,81,NA,1,1,1,NA,NA
"330",20,192,1,325,1,1,167,2,4,80,0,1,9,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"331",20,192,1,326,2,1,167,2,4,80,0,2,4,NA,1,NA,NA,NA,145,85,NA,1,1,1,NA,NA
"332",20,192,1,326,2,1,167,2,4,80,0,1,7,NA,0,NA,NA,NA,NA,NA,NA,0,3,0,NA,NA
"333",20,535,1,325,1,2,167,1,1,42,0,1,6,NA,1,NA,NA,NA,142,81,NA,1,1,1,NA,NA
"334",20,535,1,325,1,2,167,1,1,42,0,4,5,NA,2,2,3,1,215,90,NA,1,1,1,NA,NA
"335",20,535,1,325,1,2,167,1,1,42,0,4,6,NA,1,NA,NA,NA,185,87,NA,1,1,1,NA,NA
"336",20,535,1,325,1,2,167,2,2,80,0,1,2,NA,2,1,1,1,101,71,NA,1,1,1,NA,NA
"337",20,535,1,325,1,2,167,2,2,80,0,2,2,NA,1,NA,NA,NA,124,80,NA,1,1,1,NA,NA
"338",20,535,1,325,1,2,167,2,2,80,0,1,7,NA,1,NA,NA,NA,118,77,NA,1,1,1,NA,NA
"339",20,535,1,326,2,2,167,1,1,42,1,3,1,NA,2,4,3,1,202,89,NA,1,1,1,NA,NA
"340",20,535,1,326,2,2,167,2,2,80,0,1,14,NA,2,1,1,1,100,71,NA,1,1,1,NA,NA
"341",20,535,1,326,2,2,167,2,2,80,0,2,11,NA,1,NA,NA,NA,120,81,NA,1,1,1,NA,NA
"342",20,535,1,326,2,2,167,2,2,80,0,1,4,NA,1,NA,NA,NA,116,79,NA,1,1,1,NA,NA
"343",21,38,2,45,2,1,179,1,1,40,4,2,4,NA,1,NA,NA,NA,152,78,NA,1,1,1,NA,NA
"344",21,38,2,45,2,1,179,1,1,40,4,2,1,NA,1,NA,NA,NA,124,74,NA,1,1,1,NA,NA
"345",21,38,2,45,2,1,179,2,3,8,0,1,15,NA,2,2,1,1,111,73,1,1,1,1,NA,NA
"346",21,38,2,45,2,1,179,2,3,8,0,1,9,NA,1,NA,NA,NA,120,75,NA,1,1,1,NA,NA
"347",21,38,2,45,2,1,179,2,3,8,0,1,8,NA,2,2,1,1,106,74,NA,1,1,1,NA,NA
"348",21,38,2,45,2,1,179,2,3,8,0,1,4,NA,1,NA,NA,NA,124,78,NA,1,1,1,NA,NA
"349",21,38,2,45,2,1,179,2,3,8,0,2,11,NA,2,2,3,1,159,87,NA,1,1,1,NA,NA
"350",21,38,2,45,2,1,179,2,3,8,0,2,5,NA,2,3,2,1,110,73,NA,1,1,1,NA,NA
"351",21,38,2,45,2,1,179,2,4,80,0,1,15,NA,2,1,1,1,90,70,NA,1,1,1,NA,NA
"352",21,1,2,44,1,1,179,2,4,80,0,1,1,NA,2,2,1,1,105,73,NA,1,1,1,NA,NA
"353",21,1,2,44,1,1,179,2,3,49,0,1,1,NA,1,NA,NA,NA,140,83,NA,1,1,1,NA,NA
"354",21,1,2,44,1,1,179,2,3,49,0,5,6,NA,1,NA,NA,NA,178,75,NA,1,1,1,16,NA
"355",21,1,2,44,1,1,179,2,3,49,0,4,1,NA,1,NA,NA,NA,133,75,NA,1,1,1,NA,NA
"356",21,1,2,44,1,1,179,1,1,41,0,4,3,NA,1,NA,NA,NA,160,84,NA,1,1,1,NA,NA
"357",21,1,2,44,1,1,179,1,1,41,0,4,4,NA,2,2,2,1,195,83,NA,1,1,1,17,NA
"358",21,1,2,44,1,1,179,1,1,41,0,2,1,NA,2,2,2,1,229,83,NA,1,1,1,NA,NA
"359",21,1,2,44,1,1,179,1,1,41,0,2,6,NA,2,2,3,1,197,86,NA,1,1,1,NA,NA
"360",21,1,2,45,2,1,179,2,4,80,0,1,1,NA,1,NA,NA,NA,125,78,NA,1,1,1,NA,NA
"361",21,1,2,45,2,1,179,2,4,80,0,1,6,NA,1,NA,NA,NA,120,77,NA,1,1,1,11,NA
"362",21,1,2,45,2,1,179,2,4,80,0,1,8,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"363",21,1,2,45,2,1,179,2,4,80,0,1,11,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"364",21,1,2,45,2,1,179,2,4,80,0,1,12,NA,1,NA,NA,NA,140,80,NA,1,1,1,7,NA
"365",21,1,2,45,2,1,179,2,3,49,0,2,2,NA,1,NA,NA,NA,115,77,NA,1,1,1,NA,NA
"366",21,1,2,45,2,1,179,2,3,49,0,5,6,NA,1,NA,NA,NA,126,75,NA,1,1,1,18,NA
"367",21,1,2,45,2,1,179,1,1,41,0,5,6,NA,2,2,2,1,154,83,NA,1,1,1,19,NA
"368",21,1,2,45,2,1,179,1,1,41,0,5,4,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"369",21,1,2,45,2,1,179,1,1,41,0,5,3,NA,1,NA,NA,NA,115,74,NA,1,1,1,20,NA
"370",21,1,2,45,2,1,179,1,1,41,0,3,5,NA,2,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"371",21,1,2,45,2,1,179,1,1,41,0,3,2,NA,2,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"372",21,1,2,45,2,1,179,1,1,41,0,2,5,NA,1,NA,NA,NA,194,90,NA,1,1,1,NA,NA
"373",21,1,2,45,2,1,179,1,1,41,0,2,6,NA,1,NA,NA,NA,168,84,NA,1,1,1,21,NA
"374",21,1,2,45,2,1,179,1,1,41,0,1,1,NA,2,2,2,2,220,85,NA,1,1,1,10,NA
"375",21,1,2,45,2,1,179,1,1,41,0,1,6,NA,1,NA,NA,NA,130,79,NA,1,1,1,6,NA
"376",21,1,2,45,2,1,179,2,2,26,0,1,9,NA,2,2,2,1,70,NA,NA,1,2,1,NA,NA
"377",21,511,2,47,1,2,179,2,3,8,0,2,12,NA,2,NA,NA,NA,NA,72,NA,1,1,1,NA,NA
"378",21,511,2,47,1,2,179,2,3,8,0,2,1,NA,1,NA,NA,NA,NA,78,NA,1,1,1,NA,NA
"379",20,9,1,336,1,2,167,2,4,80,NA,2,7,NA,1,NA,NA,NA,140,80,NA,1,1,1,NA,NA
"380",20,511,1,336,1,2,167,2,4,80,NA,1,9,NA,1,NA,NA,NA,40,56,NA,1,1,1,NA,NA
"381",21,192,2,44,1,1,179,2,4,80,0,1,7,NA,2,2,1,1,80,66,NA,1,1,1,NA,NA
"382",21,192,2,44,1,1,179,2,4,80,0,1,6,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"383",21,192,2,44,1,1,179,2,4,80,0,2,4,NA,1,NA,NA,NA,140,80,NA,1,1,1,NA,NA
"384",21,192,2,44,1,1,179,2,4,80,0,2,1,NA,1,NA,NA,NA,105,74,NA,1,1,1,NA,NA
"385",21,192,2,44,1,1,179,2,4,80,0,1,1,NA,2,2,2,1,130,77,NA,1,1,1,NA,NA
"386",21,192,2,44,1,1,179,2,4,80,0,1,2,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"387",21,192,2,44,1,1,179,2,3,8,0,1,1,NA,1,NA,NA,NA,120,76,NA,1,1,1,NA,NA
"388",21,192,2,44,1,1,179,2,3,8,0,1,11,NA,1,NA,NA,NA,139,80,NA,1,1,1,NA,NA
"389",21,192,2,44,1,1,179,2,3,8,0,1,13,NA,1,NA,NA,NA,154,82,NA,1,1,1,NA,NA
"390",21,192,2,44,1,1,179,2,3,8,0,1,14,NA,2,3,2,1,85,66,NA,1,1,1,NA,NA
"391",21,192,2,44,1,1,179,2,3,8,0,1,15,NA,1,NA,NA,NA,108,74,NA,1,1,1,NA,NA
"392",21,192,2,44,1,1,179,2,3,8,0,2,2,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"393",21,192,2,44,1,1,179,1,1,41,0,5,2,NA,1,NA,NA,NA,143,81,NA,1,1,1,NA,NA
"394",21,192,2,44,1,1,179,1,1,41,0,5,5,NA,1,NA,NA,NA,150,79,NA,1,1,1,NA,NA
"395",21,192,2,44,1,1,179,1,1,41,0,4,6,NA,2,1,1,1,98,70,NA,1,1,1,NA,NA
"396",21,192,2,44,1,1,179,1,1,41,0,3,2,NA,1,NA,NA,NA,152,77,NA,1,1,1,NA,NA
"397",21,511,2,47,1,2,179,2,3,8,0,1,1,NA,1,NA,NA,NA,152,82,NA,1,1,1,NA,NA
"398",21,511,2,47,1,2,179,2,3,8,0,1,2,NA,2,3,2,1,95,72,NA,1,1,1,NA,NA
"399",21,511,2,47,1,2,179,2,3,8,0,1,4,NA,2,2,2,2,NA,82,NA,1,1,1,NA,NA
"400",21,511,2,47,1,2,179,2,3,8,0,1,5,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"401",21,511,2,47,1,2,179,2,3,8,0,1,8,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"402",21,511,2,47,1,2,179,2,3,8,0,1,9,NA,1,NA,NA,NA,140,80,NA,1,1,1,NA,NA
"403",21,511,2,47,1,2,179,2,3,8,0,1,11,NA,1,NA,NA,NA,159,84,NA,1,1,1,NA,NA
"404",21,511,2,47,1,2,179,2,3,8,0,1,15,NA,1,NA,NA,NA,220,90,NA,1,1,1,NA,NA
"405",21,511,2,47,1,2,179,2,4,80,0,2,14,NA,1,NA,NA,NA,135,79,NA,1,1,1,NA,NA
"406",21,511,2,47,1,2,179,2,4,80,0,2,11,NA,1,NA,NA,NA,170,85,NA,1,1,1,NA,NA
"407",21,511,2,47,1,2,179,2,4,80,0,2,7,NA,1,NA,NA,NA,170,85,NA,1,1,1,NA,NA
"408",21,511,2,47,1,2,179,2,4,80,0,2,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"409",21,511,2,47,1,2,179,2,2,23,0,1,7,NA,1,NA,NA,NA,125,80,NA,1,1,1,NA,NA
"410",21,511,2,47,1,2,179,2,2,23,0,1,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"411",21,511,2,47,1,2,179,1,1,41,0,2,2,NA,2,1,1,1,NA,68,NA,1,1,1,NA,NA
"412",21,511,2,48,2,2,179,2,3,8,0,1,15,NA,2,2,1,1,95,71,NA,1,1,1,NA,NA
"413",21,511,2,48,2,2,179,2,3,8,0,1,9,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"414",21,511,2,48,2,2,179,2,3,8,0,1,7,NA,2,2,3,1,180,82,NA,3,1,NA,NA,NA
"415",21,511,2,48,2,2,179,2,3,8,0,1,8,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"416",21,511,2,48,2,2,179,2,3,8,0,1,6,NA,1,NA,NA,NA,88,69,NA,1,1,1,NA,NA
"417",21,511,2,48,2,2,179,2,3,8,0,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"418",21,511,2,48,2,2,179,2,3,8,0,1,1,NA,2,3,2,1,145,82,NA,1,1,1,NA,NA
"419",21,511,2,48,2,2,179,2,3,8,0,2,1,NA,2,4,2,2,NA,90,NA,1,1,1,NA,NA
"420",21,511,2,48,2,2,179,2,3,8,0,2,5,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1
"421",21,524,2,47,1,2,179,2,4,26,0,1,13,NA,1,NA,NA,NA,180,85,NA,1,1,1,NA,NA
"422",21,524,2,47,1,2,179,2,3,8,0,2,15,NA,2,1,1,1,NA,69,NA,1,1,1,NA,NA
"423",21,524,2,47,1,2,179,2,3,8,0,2,13,NA,1,NA,NA,NA,NA,77,NA,1,1,1,NA,NA
"424",21,524,2,47,1,2,179,2,3,8,0,2,12,NA,1,NA,NA,NA,NA,75,NA,1,1,1,NA,NA
"425",21,524,2,47,1,2,179,2,3,8,0,2,10,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"426",21,524,2,47,1,2,179,2,3,8,0,2,5,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"427",21,524,2,47,1,2,179,2,3,8,0,2,1,NA,1,NA,NA,NA,NA,85,NA,1,1,1,NA,NA
"428",21,524,2,47,1,2,179,2,3,8,0,1,15,NA,1,NA,NA,NA,133,79,NA,1,1,1,NA,NA
"429",21,524,2,47,1,2,179,2,3,8,0,1,8,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"430",21,524,2,47,1,2,179,2,3,8,0,1,5,NA,1,NA,NA,NA,155,80,NA,1,1,1,NA,NA
"431",21,524,2,47,1,2,179,2,3,8,0,1,4,NA,1,NA,NA,NA,150,80,NA,1,1,1,NA,NA
"432",21,524,2,47,1,2,179,2,3,8,0,1,2,NA,2,2,2,1,147,83,NA,1,1,1,NA,NA
"433",21,524,2,47,1,2,179,1,1,41,0,1,3,NA,1,NA,NA,NA,130,76,NA,1,1,1,NA,NA
"434",21,524,2,47,1,2,179,1,1,41,0,2,3,NA,1,NA,NA,NA,175,86,NA,1,1,1,NA,NA
"435",21,524,2,47,1,2,179,1,1,41,0,1,4,NA,1,NA,NA,NA,143,79,NA,1,1,1,NA,NA
"436",21,524,2,47,1,2,179,1,1,41,0,1,1,NA,1,NA,NA,NA,141,79,NA,1,1,1,NA,NA
"437",21,524,2,47,1,2,179,1,1,41,0,5,1,NA,1,NA,NA,NA,160,85,NA,1,1,1,NA,NA
"438",21,524,2,47,1,2,179,1,1,41,0,6,1,NA,1,NA,NA,NA,150,82,NA,1,1,1,NA,NA
"439",21,524,2,47,1,2,179,1,1,41,0,6,2,NA,1,NA,NA,NA,140,79,NA,1,1,1,NA,NA
"440",21,524,2,47,1,2,179,1,1,41,0,6,5,NA,1,NA,NA,NA,173,83,NA,1,1,1,NA,NA
"441",21,524,2,47,1,2,179,1,1,41,0,3,2,NA,2,2,2,1,NA,71,NA,1,1,1,NA,NA
"442",21,524,2,47,1,2,179,1,1,41,0,4,1,NA,2,2,1,1,NA,73,NA,1,1,1,NA,NA
"443",21,524,2,48,2,2,179,1,1,41,0,3,5,NA,1,NA,NA,NA,NA,78,NA,1,1,1,NA,NA
"444",21,524,2,48,2,2,179,1,1,41,0,2,3,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"445",21,524,2,48,2,2,179,1,1,41,0,2,1,NA,1,NA,NA,NA,204,88,NA,1,1,1,NA,NA
"446",21,524,2,48,2,2,179,1,1,41,0,6,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA
"447",21,524,2,48,2,2,179,1,1,41,0,6,3,NA,2,2,1,1,119,73,NA,1,1,1,NA,NA
"448",21,524,2,48,2,2,179,2,3,8,0,1,15,NA,1,NA,NA,NA,NA,75,NA,1,1,1,NA,NA
"449",21,524,2,48,2,2,179,2,3,8,0,1,13,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,1
"450",21,524,2,48,2,2,179,2,4,26,0,1,3,NA,1,NA,NA,NA,145,83,NA,1,1,1,NA,NA
"451",21,524,2,48,2,2,179,2,4,26,0,1,9,NA,1,NA,NA,NA,105,75,NA,1,1,1,NA,NA
