"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","PERC"
"436",1,232,98,259,1,2,1,1,1,44,NA,4,4,18
"437",1,232,98,259,1,2,1,1,1,44,NA,4,3,28
"438",1,232,98,259,1,2,1,1,1,44,NA,4,1,41
"439",1,232,98,259,1,2,1,1,1,44,NA,3,1,53
"440",1,232,98,259,1,2,1,1,1,44,NA,3,2,29
"441",1,232,98,259,1,2,1,1,1,44,NA,3,4,71
"442",1,232,98,259,1,2,1,1,1,44,NA,3,5,57
"443",1,232,98,259,1,2,1,1,1,44,NA,3,6,38
"444",1,232,98,259,1,2,1,1,1,44,NA,2,6,43
"445",1,232,98,259,1,2,1,1,1,44,NA,2,4,80
"446",1,232,98,259,1,2,1,1,1,44,NA,2,2,28
"447",1,232,98,259,1,2,1,1,1,44,NA,2,1,36
"448",1,232,98,259,1,2,1,1,1,44,NA,1,1,28
"449",1,232,98,259,1,2,1,1,1,44,NA,1,2,20
"450",1,232,98,259,1,2,1,1,1,44,NA,1,3,14
"451",1,232,98,259,1,2,1,1,1,44,NA,1,4,61
"452",1,232,98,260,2,2,1,2,4,27,NA,1,4,18
"453",1,232,98,260,2,2,1,2,4,27,NA,2,19,10
"454",1,232,98,260,2,2,1,1,1,44,NA,1,1,10
"455",1,232,98,260,2,2,1,1,1,44,NA,1,3,43
"456",1,232,98,260,2,2,1,1,1,44,NA,1,5,25
"457",1,232,98,260,2,2,1,1,1,44,NA,2,6,65
"458",1,232,98,260,2,2,1,1,1,44,NA,2,5,28
"459",1,232,98,260,2,2,1,1,1,44,NA,2,3,14
"460",1,232,98,260,2,2,1,1,1,44,NA,2,2,35
"461",1,232,98,260,2,2,1,1,1,44,NA,2,1,85
"462",1,232,98,260,2,2,1,1,1,44,NA,3,1,17
"463",1,232,98,260,2,2,1,1,1,44,NA,3,2,75
"464",1,232,98,260,2,2,1,1,1,44,NA,3,3,83
"465",1,232,98,260,2,2,1,1,1,44,NA,3,4,34
"466",1,232,98,260,2,2,1,1,1,44,NA,3,6,8
"467",1,232,98,260,2,2,1,1,1,44,NA,4,6,32
"468",1,232,98,260,2,2,1,1,1,44,NA,4,4,63
"469",1,232,98,260,2,2,1,1,1,44,NA,4,2,5
"470",1,232,98,260,2,2,1,1,1,44,NA,4,1,14
"471",1,232,98,260,2,2,1,1,1,44,NA,5,1,57
"472",1,232,98,260,2,2,1,1,1,44,NA,5,3,9
"473",1,232,98,260,2,2,1,1,1,44,NA,5,4,36
"474",1,232,98,260,2,2,1,1,1,44,NA,5,5,21
"475",1,232,98,260,2,2,1,1,1,44,NA,5,6,6
"476",1,232,98,260,2,2,1,1,1,44,NA,6,6,28
"477",1,232,98,260,2,2,1,1,1,44,NA,6,5,13
"478",1,232,98,260,2,2,1,1,1,44,NA,6,3,56
"479",1,232,98,260,2,2,1,1,1,44,NA,6,1,45
"480",1,232,98,260,2,2,1,1,1,44,NA,7,1,26
"481",1,232,98,260,2,2,1,1,1,44,NA,7,2,14
"482",1,232,98,260,2,2,1,1,1,44,NA,7,4,45
"483",1,232,98,260,2,2,1,1,1,44,NA,7,6,5
"484",1,511,98,265,1,2,1,2,4,80,NA,1,1,20
"485",1,511,98,265,1,2,1,2,4,80,NA,2,2,50
"486",1,511,98,265,1,2,1,2,4,80,NA,1,2,10
"487",1,511,98,265,1,2,1,2,4,80,NA,1,3,30
"488",1,511,98,265,1,2,1,2,4,80,NA,2,3,10
"489",1,511,98,265,1,2,1,2,4,80,NA,1,5,10
"490",1,511,98,265,1,2,1,2,4,80,NA,1,6,5
"491",1,511,98,265,1,2,1,2,4,80,NA,1,7,5
"492",1,511,98,265,1,2,1,2,4,80,NA,2,7,10
"493",1,511,98,265,1,2,1,2,4,80,NA,2,8,10
"494",1,511,98,265,1,2,1,2,4,80,NA,1,8,10
"495",1,511,98,265,1,2,1,2,4,80,NA,1,9,5
"496",1,511,98,265,1,2,1,2,4,80,NA,1,10,5
"497",1,511,98,265,1,2,1,2,4,80,NA,1,11,10
"498",1,511,98,265,1,2,1,2,4,80,NA,2,14,20
"499",1,511,98,265,1,2,1,2,4,80,NA,2,15,5
"500",1,511,98,265,1,2,1,2,4,80,NA,2,16,20
"501",1,511,98,265,1,2,1,2,4,80,NA,2,17,20
"502",1,511,98,265,1,2,1,2,4,80,NA,1,19,5
"503",1,511,98,265,1,2,1,2,3,57,NA,2,20,5
"504",1,511,98,265,1,2,1,2,3,57,NA,2,19,5
"505",1,511,98,265,1,2,1,2,3,57,NA,2,18,5
"506",1,511,98,265,1,2,1,2,3,57,NA,2,14,5
"507",1,511,98,265,1,2,1,2,3,57,NA,1,20,5
"508",1,511,98,265,1,2,1,2,3,57,NA,1,19,10
"509",1,511,98,265,1,2,1,2,3,57,NA,1,18,10
"510",1,511,98,265,1,2,1,2,3,57,NA,1,17,40
"511",1,511,98,265,1,2,1,2,3,57,NA,1,16,5
"512",1,511,98,265,1,2,1,2,3,57,NA,1,15,10
"513",1,511,98,265,1,2,1,2,3,57,NA,1,14,10
"514",1,511,98,265,1,2,1,2,3,57,NA,1,11,10
"515",1,511,98,265,1,2,1,2,3,57,NA,1,10,5
"516",1,511,98,265,1,2,1,2,3,57,NA,1,9,20
"517",1,511,98,265,1,2,1,2,3,57,NA,1,8,20
"518",1,511,98,265,1,2,1,2,3,57,NA,1,7,30
"519",1,511,98,265,1,2,1,2,3,57,NA,1,4,40
"520",1,511,98,265,1,2,1,2,3,57,NA,1,3,60
"521",1,511,98,265,1,2,1,2,3,57,NA,1,2,5
"522",1,511,98,265,1,2,1,2,2,80,NA,1,20,30
"523",1,511,98,265,1,2,1,2,2,80,NA,2,18,5
"524",1,511,98,265,1,2,1,2,2,80,NA,1,12,20
"525",1,511,98,265,1,2,1,2,2,80,NA,1,11,60
"526",1,511,98,265,1,2,1,2,2,80,NA,1,6,70
"527",1,511,98,265,1,2,1,2,2,80,NA,1,5,80
"528",1,511,98,265,1,2,1,2,2,80,NA,1,4,80
"529",1,511,98,265,1,2,1,1,1,42,NA,6,4,5
"530",1,511,98,265,1,2,1,1,1,42,NA,5,4,10
"531",1,511,98,265,1,2,1,1,1,42,NA,4,4,30
"532",1,511,98,265,1,2,1,1,1,42,NA,3,4,30
"533",1,511,98,265,1,2,1,1,1,42,NA,2,4,50
"534",1,511,98,265,1,2,1,1,1,42,NA,1,4,25
"535",1,511,98,266,2,2,1,2,4,80,NA,1,1,15
"536",1,511,98,266,2,2,1,2,4,80,NA,2,1,20
"537",1,511,98,266,2,2,1,2,4,80,NA,1,2,10
"538",1,511,98,266,2,2,1,2,4,80,NA,2,2,5
"539",1,511,98,266,2,2,1,2,4,80,NA,1,3,5
"540",1,511,98,266,2,2,1,2,4,80,NA,2,3,5
"541",1,511,98,266,2,2,1,2,4,80,NA,1,4,10
"542",1,511,98,266,2,2,1,2,4,80,NA,1,5,10
"543",1,511,98,266,2,2,1,2,4,80,NA,1,6,10
"544",1,511,98,266,2,2,1,2,4,80,NA,1,7,10
"545",1,511,98,266,2,2,1,2,4,80,NA,2,7,5
"546",1,511,98,266,2,2,1,2,4,80,NA,2,8,10
"547",1,511,98,266,2,2,1,2,4,80,NA,1,8,5
"548",1,511,98,266,2,2,1,2,4,80,NA,2,9,5
"549",1,511,98,266,2,2,1,2,4,80,NA,1,9,15
"550",1,511,98,266,2,2,1,2,4,80,NA,1,10,20
"551",1,511,98,266,2,2,1,2,4,80,NA,2,10,5
"552",1,511,98,266,2,2,1,2,4,80,NA,2,11,5
"553",1,511,98,266,2,2,1,2,4,80,NA,2,12,20
"554",1,511,98,266,2,2,1,2,4,80,NA,2,13,40
"555",1,511,98,266,2,2,1,2,4,80,NA,2,14,40
"556",1,511,98,266,2,2,1,2,4,80,NA,2,15,50
"557",1,511,98,266,2,2,1,2,4,80,NA,1,15,10
"558",1,511,98,266,2,2,1,2,4,80,NA,1,16,10
"559",1,511,98,266,2,2,1,2,4,80,NA,1,17,15
"560",1,511,98,266,2,2,1,2,3,57,NA,2,19,20
"561",1,511,98,266,2,2,1,2,3,57,NA,2,18,20
"562",1,511,98,266,2,2,1,2,3,57,NA,2,17,20
"563",1,511,98,266,2,2,1,2,3,57,NA,2,16,5
"564",1,511,98,266,2,2,1,2,3,57,NA,2,15,10
"565",1,511,98,266,2,2,1,2,3,57,NA,2,14,10
"566",1,511,98,266,2,2,1,2,3,57,NA,2,13,10
"567",1,511,98,266,2,2,1,2,3,57,NA,2,12,20
"568",1,511,98,266,2,2,1,2,3,57,NA,2,11,20
"569",1,511,98,266,2,2,1,2,3,57,NA,2,10,10
"570",1,511,98,266,2,2,1,2,3,57,NA,2,9,10
"571",1,511,98,266,2,2,1,2,3,57,NA,2,4,5
"572",1,511,98,266,2,2,1,2,3,57,NA,2,3,10
"573",1,511,98,266,2,2,1,2,3,57,NA,2,2,5
"574",1,511,98,266,2,2,1,2,3,57,NA,2,1,5
"575",1,511,98,266,2,2,1,2,3,57,NA,1,20,5
"576",1,511,98,266,2,2,1,2,3,57,NA,1,19,10
"577",1,511,98,266,2,2,1,2,3,57,NA,1,18,10
"578",1,511,98,266,2,2,1,2,3,57,NA,1,17,5
"579",1,511,98,266,2,2,1,2,3,57,NA,1,11,10
"580",1,511,98,266,2,2,1,2,3,57,NA,1,10,15
"581",1,511,98,266,2,2,1,2,3,57,NA,1,9,20
"582",1,511,98,266,2,2,1,2,3,57,NA,1,8,5
"583",1,511,98,266,2,2,1,2,3,57,NA,1,7,5
"584",1,511,98,266,2,2,1,2,3,57,NA,1,6,5
"585",1,511,98,266,2,2,1,2,3,57,NA,1,5,5
"586",1,511,98,266,2,2,1,2,3,57,NA,1,4,5
"587",1,511,98,266,2,2,1,2,3,57,NA,1,3,10
"588",1,511,98,266,2,2,1,2,2,80,NA,1,20,20
"589",1,511,98,266,2,2,1,2,2,80,NA,2,20,10
"590",1,511,98,266,2,2,1,2,2,80,NA,2,19,15
"591",1,511,98,266,2,2,1,2,2,80,NA,1,19,20
"592",1,511,98,266,2,2,1,2,2,80,NA,1,18,20
"593",1,511,98,266,2,2,1,2,2,80,NA,2,18,10
"594",1,511,98,266,2,2,1,2,2,80,NA,2,17,5
"595",1,511,98,266,2,2,1,2,2,80,NA,1,17,5
"596",1,511,98,266,2,2,1,2,2,80,NA,1,16,10
"597",1,511,98,266,2,2,1,2,2,80,NA,1,15,10
"598",1,511,98,266,2,2,1,2,2,80,NA,2,15,10
"599",1,511,98,266,2,2,1,2,2,80,NA,2,14,20
"600",1,511,98,266,2,2,1,2,2,80,NA,1,14,5
"601",1,511,98,266,2,2,1,2,2,80,NA,1,13,5
"602",1,511,98,266,2,2,1,2,2,80,NA,2,13,15
"603",1,511,98,266,2,2,1,2,2,80,NA,2,12,5
"604",1,511,98,266,2,2,1,2,2,80,NA,1,12,5
"605",1,511,98,266,2,2,1,2,2,80,NA,1,11,5
"606",1,511,98,266,2,2,1,2,2,80,NA,2,11,5
"607",1,511,98,266,2,2,1,2,2,80,NA,1,10,5
"608",1,511,98,266,2,2,1,2,2,80,NA,1,7,90
"609",1,511,98,266,2,2,1,2,2,80,NA,2,7,10
"610",1,511,98,266,2,2,1,2,2,80,NA,2,6,15
"611",1,511,98,266,2,2,1,2,2,80,NA,1,6,70
"612",1,511,98,266,2,2,1,2,2,80,NA,1,5,80
"613",1,511,98,266,2,2,1,2,2,80,NA,2,5,10
"614",1,511,98,266,2,2,1,2,2,80,NA,1,4,20
"615",1,511,98,266,2,2,1,2,2,80,NA,2,4,50
"616",1,511,98,266,2,2,1,2,2,80,NA,1,3,5
"617",1,511,98,266,2,2,1,2,2,80,NA,2,3,10
"618",1,511,98,266,2,2,1,2,2,80,NA,1,2,10
"619",1,511,98,266,2,2,1,2,2,80,NA,2,1,10
"620",1,511,98,266,2,2,1,1,1,42,NA,1,6,5
"621",1,511,98,266,2,2,1,1,1,42,NA,2,3,5
"622",1,511,98,266,2,2,1,1,1,42,NA,2,4,5
"623",1,511,98,266,2,2,1,1,1,42,NA,4,1,10
"624",1,511,98,266,2,2,1,1,1,42,NA,4,2,50
"625",1,511,98,266,2,2,1,1,1,42,NA,4,3,10
"626",1,511,98,266,2,2,1,1,1,42,NA,4,4,10
"627",1,511,98,266,2,2,1,1,1,42,NA,4,5,5
"628",1,511,98,266,2,2,1,1,1,42,NA,4,6,5
"629",1,511,98,266,2,2,1,1,1,42,NA,5,1,6
"630",1,511,98,266,2,2,1,1,1,42,NA,7,1,5
"631",1,511,98,266,2,2,1,1,1,42,NA,7,3,10
"632",1,511,98,266,2,2,1,1,1,42,NA,7,6,15
"633",1,535,98,267,1,2,1,2,3,57,NA,2,20,1
"634",1,535,98,267,1,2,1,2,2,80,NA,1,20,4
"635",1,535,98,267,1,2,1,2,2,80,NA,2,18,2
"636",1,535,98,267,1,2,1,2,2,80,NA,1,14,6
"637",1,535,98,267,1,2,1,2,2,80,NA,2,14,8
"638",1,535,98,267,1,2,1,2,2,80,NA,2,8,5
"639",1,535,98,267,1,2,1,1,1,42,NA,7,3,19
"640",1,535,98,267,1,2,1,1,1,42,NA,1,4,17
"641",1,535,98,267,1,2,1,1,1,42,NA,1,5,6
"642",1,535,98,267,1,2,1,1,1,42,NA,2,5,11
"643",1,535,98,267,1,2,1,1,1,42,NA,2,6,4
"644",1,535,98,267,1,2,1,1,1,42,NA,1,6,4
"645",1,535,98,268,2,2,1,1,1,42,NA,1,6,35
"646",1,535,98,268,2,2,1,1,1,42,NA,1,5,9
"647",1,535,98,268,2,2,1,1,1,42,NA,1,4,4
"648",1,535,98,268,2,2,1,1,1,42,NA,1,3,12
"649",1,535,98,268,2,2,1,1,1,42,NA,1,1,5
"650",1,535,98,268,2,2,1,1,1,42,NA,2,1,6
"651",1,535,98,268,2,2,1,1,1,42,NA,2,2,7
"652",1,535,98,268,2,2,1,1,1,42,NA,2,3,8
"653",1,535,98,268,2,2,1,1,1,42,NA,2,4,7
"654",1,535,98,268,2,2,1,1,1,42,NA,2,5,8
"655",1,535,98,268,2,2,1,1,1,42,NA,2,6,3
"656",1,535,98,268,2,2,1,1,1,42,NA,3,6,3
"657",1,535,98,268,2,2,1,1,1,42,NA,4,3,5
"658",1,535,98,268,2,2,1,1,1,42,NA,4,6,6
"659",1,535,98,268,2,2,1,1,1,42,NA,5,6,14
"660",1,535,98,268,2,2,1,1,1,42,NA,5,5,14
"661",1,535,98,268,2,2,1,1,1,42,NA,5,4,5
"662",1,535,98,268,2,2,1,1,1,42,NA,5,3,12
"663",1,535,98,268,2,2,1,1,1,42,NA,5,2,33
"664",1,535,98,268,2,2,1,1,1,42,NA,5,1,52
"665",1,535,98,268,2,2,1,1,1,42,NA,6,1,8
"666",1,535,98,268,2,2,1,1,1,42,NA,6,2,22
"667",1,535,98,268,2,2,1,1,1,42,NA,6,3,14
"668",1,535,98,268,2,2,1,1,1,42,NA,6,6,9
"669",1,535,98,268,2,2,1,1,1,42,NA,7,6,7
"670",1,535,98,268,2,2,1,1,1,42,NA,7,3,5
"671",1,535,98,268,2,2,1,1,1,42,NA,7,2,4
"672",1,535,98,268,2,2,1,1,1,42,NA,7,1,8
"673",1,535,98,268,2,2,1,2,2,80,NA,1,4,50
"674",1,535,98,268,2,2,1,2,2,80,NA,2,3,10
"675",1,535,98,268,2,2,1,2,2,80,NA,2,4,50
"676",1,535,98,268,2,2,1,2,2,80,NA,2,5,40
"677",1,535,98,268,2,2,1,2,2,80,NA,2,6,10
"678",1,535,98,268,2,2,1,2,2,80,NA,1,6,10
"679",1,535,98,268,2,2,1,2,2,80,NA,2,9,20
"680",1,535,98,268,2,2,1,2,2,80,NA,1,9,20
"681",1,535,98,268,2,2,1,2,2,80,NA,1,10,20
"682",1,535,98,268,2,2,1,2,2,80,NA,2,10,20
"683",1,535,98,268,2,2,1,2,2,80,NA,1,11,10
"684",1,535,98,268,2,2,1,2,2,80,NA,2,12,10
"685",1,535,98,268,2,2,1,2,2,80,NA,1,12,10
"686",1,535,98,268,2,2,1,2,2,80,NA,1,13,20
"687",1,535,98,268,2,2,1,2,2,80,NA,2,13,20
"688",1,535,98,268,2,2,1,2,2,80,NA,2,16,10
"689",1,535,98,268,2,2,1,2,2,80,NA,2,17,30
"690",1,535,98,268,2,2,1,2,2,80,NA,2,18,5
"691",1,535,98,268,2,2,1,2,2,80,NA,1,18,5
"692",1,535,98,268,2,2,1,2,2,80,NA,1,19,5
"693",2,9,98,316,1,1,9,1,1,40,NA,1,3,2
"694",2,9,98,316,1,1,9,1,1,40,NA,1,4,2
"695",2,9,98,316,1,1,9,1,1,40,NA,3,5,1
"696",2,9,98,316,1,1,9,1,1,40,NA,4,4,4
"697",2,9,98,316,1,1,9,1,1,40,NA,4,5,1
"698",2,9,98,316,1,1,9,1,1,40,NA,4,6,2
"699",2,9,98,316,1,1,9,1,1,40,NA,5,4,16
"700",2,9,98,316,1,1,9,1,1,40,NA,5,5,2
"701",2,9,98,316,1,1,9,1,1,40,NA,6,1,30
"702",2,9,98,316,1,1,9,1,1,40,NA,6,2,2
"703",2,9,98,316,1,1,9,1,1,40,NA,6,3,11
"704",2,9,98,316,1,1,9,1,1,40,NA,6,4,12
"705",2,9,98,316,1,1,9,1,1,40,NA,6,5,15
"706",2,9,98,316,1,1,9,1,1,40,NA,6,6,12
"707",2,9,98,316,1,1,9,2,2,80,NA,1,1,4
"708",2,9,98,316,1,1,9,2,2,80,NA,1,3,2
"709",2,9,98,316,1,1,9,2,2,80,NA,1,4,1
"710",2,9,98,316,1,1,9,2,2,80,NA,1,5,2
"711",2,9,98,316,1,1,9,2,2,80,NA,1,7,7
"712",2,9,98,316,1,1,9,2,2,80,NA,1,8,2
"713",2,9,98,316,1,1,9,2,2,80,NA,1,9,5
"714",2,9,98,316,1,1,9,2,2,80,NA,1,10,1
"715",2,9,98,316,1,1,9,2,2,80,NA,1,13,3
"716",2,9,98,316,1,1,9,2,2,80,NA,1,14,1
"717",2,9,98,316,1,1,9,2,2,80,NA,1,15,1
"718",2,9,98,316,1,1,9,2,2,80,NA,1,16,13
"719",2,9,98,316,1,1,9,2,2,80,NA,1,20,3
"720",2,9,98,316,1,1,9,2,2,80,NA,2,2,2
"721",2,9,98,316,1,1,9,2,2,80,NA,2,4,3
"722",2,9,98,316,1,1,9,2,2,80,NA,2,12,2
"723",2,9,98,316,1,1,9,2,2,80,NA,2,15,2
"724",2,9,98,316,1,1,9,2,2,80,NA,2,16,1
"725",2,9,98,316,1,1,9,2,2,80,NA,2,20,1
"726",2,9,98,316,1,1,9,2,3,57,NA,1,3,26
"727",2,9,98,316,1,1,9,2,3,57,NA,1,4,3
"728",2,9,98,316,1,1,9,2,3,57,NA,1,5,6
"729",2,9,98,316,1,1,9,2,3,57,NA,1,6,9
"730",2,9,98,316,1,1,9,2,3,57,NA,1,8,5
"731",2,9,98,316,1,1,9,2,3,57,NA,1,9,6
"732",2,9,98,316,1,1,9,2,3,57,NA,1,10,18
"733",2,9,98,316,1,1,9,2,3,57,NA,1,12,7
"734",2,9,98,316,1,1,9,2,3,57,NA,1,14,13
"735",2,9,98,316,1,1,9,2,3,57,NA,1,15,13
"736",2,9,98,316,1,1,9,2,3,57,NA,1,16,34
"737",2,9,98,316,1,1,9,2,3,57,NA,1,17,8
"738",2,9,98,316,1,1,9,2,3,57,NA,1,18,22
"739",2,9,98,316,1,1,9,2,3,57,NA,1,20,60
"740",2,9,98,316,1,1,9,2,3,57,NA,2,1,15
"741",2,9,98,316,1,1,9,2,3,57,NA,2,2,48
"742",2,9,98,316,1,1,9,2,3,57,NA,2,4,6
"743",2,9,98,316,1,1,9,2,3,57,NA,2,5,12
"744",2,9,98,316,1,1,9,2,3,57,NA,2,6,26
"745",2,9,98,316,1,1,9,2,3,57,NA,2,7,18
"746",2,9,98,316,1,1,9,2,3,57,NA,2,8,36
"747",2,9,98,316,1,1,9,2,3,57,NA,2,9,4
"748",2,9,98,316,1,1,9,2,3,57,NA,2,10,17
"749",2,9,98,316,1,1,9,2,3,57,NA,2,11,2
"750",2,9,98,316,1,1,9,2,3,57,NA,2,13,84
"751",2,9,98,316,1,1,9,2,3,57,NA,2,14,50
"752",2,9,98,316,1,1,9,2,3,57,NA,2,15,15
"753",2,9,98,316,1,1,9,2,3,57,NA,2,16,23
"754",2,9,98,316,1,1,9,2,3,57,NA,2,17,14
"755",2,9,98,316,1,1,9,2,3,57,NA,2,18,22
"756",2,9,98,316,1,1,9,2,3,57,NA,2,19,95
"757",2,9,98,316,1,1,9,2,3,57,NA,2,20,100
"758",2,9,98,316,1,1,9,2,4,80,NA,1,1,60
"759",2,9,98,316,1,1,9,2,4,80,NA,1,2,28
"760",2,9,98,316,1,1,9,2,4,80,NA,1,3,55
"761",2,9,98,316,1,1,9,2,4,80,NA,1,4,82
"762",2,9,98,316,1,1,9,2,4,80,NA,1,5,92
"763",2,9,98,316,1,1,9,2,4,80,NA,1,6,20
"764",2,9,98,316,1,1,9,2,4,80,NA,1,7,65
"765",2,9,98,316,1,1,9,2,4,80,NA,1,8,12
"766",2,9,98,316,1,1,9,2,4,80,NA,1,9,70
"767",2,9,98,316,1,1,9,2,4,80,NA,1,10,96
"768",2,9,98,316,1,1,9,2,4,80,NA,1,11,25
"769",2,9,98,316,1,1,9,2,4,80,NA,1,12,97
"770",2,9,98,316,1,1,9,2,4,80,NA,1,13,58
"771",2,9,98,316,1,1,9,2,4,80,NA,1,14,55
"772",2,9,98,316,1,1,9,2,4,80,NA,1,15,35
"773",2,9,98,316,1,1,9,2,4,80,NA,1,16,90
"774",2,9,98,316,1,1,9,2,4,80,NA,1,17,80
"775",2,9,98,316,1,1,9,2,4,80,NA,1,18,60
"776",2,9,98,316,1,1,9,2,4,80,NA,1,19,100
"777",2,9,98,316,1,1,9,2,4,80,NA,1,20,100
"778",2,9,98,316,1,1,9,2,4,80,NA,2,1,80
"779",2,9,98,316,1,1,9,2,4,80,NA,2,2,100
"780",2,9,98,316,1,1,9,2,4,80,NA,2,3,50
"781",2,9,98,316,1,1,9,2,4,80,NA,2,4,38
"782",2,9,98,316,1,1,9,2,4,80,NA,2,5,92
"783",2,9,98,316,1,1,9,2,4,80,NA,2,6,48
"784",2,9,98,316,1,1,9,2,4,80,NA,2,7,12
"785",2,9,98,316,1,1,9,2,4,80,NA,2,8,52
"786",2,9,98,316,1,1,9,2,4,80,NA,2,9,100
"787",2,9,98,316,1,1,9,2,4,80,NA,2,10,21
"788",2,9,98,316,1,1,9,2,4,80,NA,2,11,75
"789",2,9,98,316,1,1,9,2,4,80,NA,2,12,100
"790",2,9,98,316,1,1,9,2,4,80,NA,2,13,11
"791",2,9,98,316,1,1,9,2,4,80,NA,2,14,100
"792",2,9,98,316,1,1,9,2,4,80,NA,2,15,60
"793",2,9,98,316,1,1,9,2,4,80,NA,2,16,23
"794",2,9,98,316,1,1,9,2,4,80,NA,2,17,95
"795",2,9,98,316,1,1,9,2,4,80,NA,2,18,30
"796",2,9,98,316,1,1,9,2,4,80,NA,2,19,35
"797",2,9,98,316,1,1,9,2,4,80,NA,2,20,25
"798",2,9,98,317,2,1,9,1,1,40,NA,1,1,1
"799",2,9,98,317,2,1,9,1,1,40,NA,1,2,4
"800",2,9,98,317,2,1,9,1,1,40,NA,1,3,3
"801",2,9,98,317,2,1,9,1,1,40,NA,1,4,1
"802",2,9,98,317,2,1,9,1,1,40,NA,2,1,4
"803",2,9,98,317,2,1,9,1,1,40,NA,2,2,1
"804",2,9,98,317,2,1,9,1,1,40,NA,2,3,2
"805",2,9,98,317,2,1,9,1,1,40,NA,2,4,1
"806",2,9,98,317,2,1,9,1,1,40,NA,3,1,4
"807",2,9,98,317,2,1,9,1,1,40,NA,3,2,3
"808",2,9,98,317,2,1,9,1,1,40,NA,3,4,2
"809",2,9,98,317,2,1,9,1,1,40,NA,3,5,35
"810",2,9,98,317,2,1,9,1,1,40,NA,3,6,2
"811",2,9,98,317,2,1,9,1,1,40,NA,4,1,15
"812",2,9,98,317,2,1,9,1,1,40,NA,4,2,2
"813",2,9,98,317,2,1,9,1,1,40,NA,4,5,1
"814",2,9,98,317,2,1,9,1,1,40,NA,4,6,1
"815",2,9,98,317,2,1,9,1,1,40,NA,5,1,4
"816",2,9,98,317,2,1,9,1,1,40,NA,5,4,2
"817",2,9,98,317,2,1,9,1,1,40,NA,6,1,3
"818",2,9,98,317,2,1,9,1,1,40,NA,6,2,20
"819",2,9,98,317,2,1,9,1,1,40,NA,6,3,1
"820",2,9,98,317,2,1,9,1,1,40,NA,6,6,1
"821",2,9,98,317,2,1,9,1,1,40,NA,7,2,1
"822",2,9,98,317,2,1,9,2,2,80,NA,1,2,2
"823",2,9,98,317,2,1,9,2,2,80,NA,1,3,5
"824",2,9,98,317,2,1,9,2,2,80,NA,1,4,3
"825",2,9,98,317,2,1,9,2,2,80,NA,1,7,7
"826",2,9,98,317,2,1,9,2,2,80,NA,1,10,2
"827",2,9,98,317,2,1,9,2,2,80,NA,1,14,1
"828",2,9,98,317,2,1,9,2,2,80,NA,1,15,1
"829",2,9,98,317,2,1,9,2,2,80,NA,1,16,2
"830",2,9,98,317,2,1,9,2,2,80,NA,2,7,1
"831",2,9,98,317,2,1,9,2,2,80,NA,2,9,1
"832",2,9,98,317,2,1,9,2,2,80,NA,2,12,1
"833",2,9,98,317,2,1,9,2,2,80,NA,2,14,2
"834",2,9,98,317,2,1,9,2,2,80,NA,2,15,17
"835",2,9,98,317,2,1,9,2,2,80,NA,2,16,1
"836",2,9,98,317,2,1,9,2,2,80,NA,2,19,3
"837",2,9,98,317,2,1,9,2,2,80,NA,2,20,85
"838",2,9,98,317,2,1,9,2,3,57,NA,1,2,7
"839",2,9,98,317,2,1,9,2,3,57,NA,1,5,6
"840",2,9,98,317,2,1,9,2,3,57,NA,2,11,8
"841",2,9,98,317,2,1,9,2,3,57,NA,2,12,7
"842",2,9,98,317,2,1,9,2,3,57,NA,2,13,9
"843",2,9,98,317,2,1,9,2,3,57,NA,2,14,3
"844",2,9,98,317,2,1,9,2,3,57,NA,2,18,2
"845",2,9,98,317,2,1,9,2,4,80,NA,1,4,4
"846",2,9,98,317,2,1,9,2,4,80,NA,1,5,1
"847",2,9,98,317,2,1,9,2,4,80,NA,2,9,34
"848",2,38,98,316,1,1,9,1,1,40,NA,3,4,2
"849",2,38,98,316,1,1,9,1,1,40,NA,4,1,3
"850",2,38,98,316,1,1,9,1,1,40,NA,4,2,4
"851",2,38,98,316,1,1,9,1,1,40,NA,7,1,2
"852",2,38,98,316,1,1,9,1,1,40,NA,7,6,8
"853",2,38,98,316,1,1,9,2,2,84,NA,1,1,11
"854",2,38,98,316,1,1,9,2,2,84,NA,1,2,44
"855",2,38,98,316,1,1,9,2,2,84,NA,1,3,20
"856",2,38,98,316,1,1,9,2,2,84,NA,1,4,37
"857",2,38,98,316,1,1,9,2,2,84,NA,1,5,26
"858",2,38,98,316,1,1,9,2,2,84,NA,1,6,70
"859",2,38,98,316,1,1,9,2,2,84,NA,1,7,2
"860",2,38,98,316,1,1,9,2,2,84,NA,1,8,45
"861",2,38,98,316,1,1,9,2,2,84,NA,1,9,50
"862",2,38,98,316,1,1,9,2,2,84,NA,1,10,80
"863",2,38,98,316,1,1,9,2,2,84,NA,1,11,58
"864",2,38,98,316,1,1,9,2,2,84,NA,1,12,99
"865",2,38,98,316,1,1,9,2,2,84,NA,1,13,8
"866",2,38,98,316,1,1,9,2,2,84,NA,1,14,12
"867",2,38,98,316,1,1,9,2,2,84,NA,1,15,25
"868",2,38,98,316,1,1,9,2,2,84,NA,1,16,23
"869",2,38,98,316,1,1,9,2,2,84,NA,1,18,33
"870",2,38,98,316,1,1,9,2,2,84,NA,1,19,3
